LAUNCH_DATE,LAUNCH_SITE,NORAD_CAT_ID,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,COUNT
2007-12-20,AFETR,32384,718.0,56.24,20229.0,20136.0,2.0,1
2007-12-21,FRGUI,64775,2889.63,8.36,71975.0,71853.0,26.3457,2
2007-12-23,TYMSC,32391,91.18,51.64,339.0,326.0,6.8564,1
2007-12-25,TYMSC,97182,2027.15,193.22,57505.0,57273.0,13.6136,3
2008-01-15,SEAL,32404,1436.11,3.99,35796.0,35777.0,7.9621,1
2008-01-21,SRILR,32476,93.6,41.0,504.0,397.0,0.0,1
2008-01-28,TYMSC,32478,1436.09,0.82,35792.0,35781.0,58.062,1
2008-02-05,TYMSC,32484,91.31,51.64,339.0,338.0,4.623,1
2008-02-07,AFETR,32486,91.25,51.64,343.0,329.0,0.0,1
2008-02-11,TYMSC,32487,1436.09,0.03,35797.0,35776.0,31.6228,1
2008-02-23,TANSC,32500,1435.35,4.74,35794.0,35750.0,15.8489,1
2008-03-09,FRGUI,32686,91.13,51.64,338.0,323.0,15.8866,1
2008-03-11,AFETR,32699,91.41,51.64,346.0,341.0,48.943,1
2008-03-13,AFWTR,32706,717.81,63.14,38040.0,2316.0,0.0,1
2008-03-14,TYMSC,32708,1436.11,21.93,35970.0,35604.0,13.1101,1
2008-03-15,AFETR,32711,717.98,54.49,20604.0,19761.0,5.0119,1
2008-03-19,SEAL,32729,1436.09,0.03,35787.0,35786.0,6.3246,1
2008-03-27,PLMSC,32750,94.3,98.2,496.0,472.0,0.0,1
2008-04-08,TYMSC,32756,91.58,51.64,354.0,350.0,7.2485,1
2008-04-14,AFETR,32763,1436.1,3.95,35796.0,35777.0,14.1589,1
2008-04-16,KWAJ,32765,88.36,12.99,198.0,189.0,2.2986,1
2008-04-18,FRGUI,65535,2872.17,0.08,71592.0,71553.0,23.348100000000002,2
2008-04-25,XICLF,32779,1478.23,6.32,36636.0,36578.0,15.8866,1
2008-04-27,TYMSC,32781,870.59,58.54,23838.0,23810.0,4.8855,1
2008-04-28,SRILR,327875,966.1499999999999,976.7200000000001,6064.0,5867.0,9.395,10
2008-04-28,TYMSC,32794,1436.09,0.02,35795.0,35778.0,42.973,1
2008-05-14,TYMSC,32847,91.57,51.65,362.0,340.0,5.296,1
2008-05-21,SEAL,32951,1436.11,0.01,35800.0,35774.0,20.9813,1
2008-05-23,PLMSC,131818,463.39,330.0,6042.0,5908.0,3.0721999999999996,4
2008-05-27,TAISC,32958,101.5,98.49,835.0,824.0,6.5849,1
2008-05-31,AFETR,32960,91.42,51.64,351.0,338.0,44.202,1
2008-06-09,XICLF,33051,1436.12,0.01,35806.0,35768.0,19.9526,1
2008-06-11,AFETR,33053,95.25,25.58,539.0,522.0,4.9326,1
2008-06-12,FRGUI,66111,2872.2,0.1,71603.0,71544.0,53.8918,2
2008-06-19,KYMSC,198375,586.3100000000001,290.65,3927.0,3867.0,6.258299999999999,6
2008-06-20,AFWTR,33105,111.83,66.04,1317.0,1305.0,3.1623,1
2008-06-27,TYMSC,33108,1436.08,7.63,35795.0,35777.0,14.0597,1
2008-07-07,FRGUI,66307,2872.1899999999996,0.09000000000000001,71612.0,71534.0,74.91499999999999,2
2008-07-16,SEAL,33207,1436.09,0.03,35798.0,35775.0,32.4063,1
2008-07-22,PLMSC,33244,94.3,98.2,496.0,473.0,0.0,1
2008-07-26,PLMSC,33272,99.18,98.14,732.0,707.0,20.5448,1
2008-08-14,FRGUI,66549,2872.1899999999996,0.05,71591.0,71554.0,32.5717,2
2008-08-18,TYMSC,33278,1436.1,3.28,35798.0,35776.0,12.6191,1
2008-08-29,TYMSC,166570,481.29999999999995,488.06,2941.0,2852.0,1.9847,5
2008-09-06,AFWTR,33331,98.33,98.12,685.0,673.0,4.937,1
2008-09-06,TAISC,66641,194.91,195.39999999999998,1313.0,1234.0,2.838,2
2008-09-10,TYMSC,33340,91.69,51.64,364.0,351.0,7.9433,1
2008-09-19,TYMSC,33373,1436.04,0.0,35796.0,35775.0,10.0118,1
2008-09-24,SEAL,33376,1436.11,0.02,35799.0,35774.0,15.8677,1
2008-09-25,JSC,100172,265.75,127.14999999999999,626.0,597.0,11.291,3
2008-09-25,TYMSC,100137,2027.15,198.0,57517.0,57259.0,12.014899999999999,3
2008-09-28,AFETR,33393,96.95,9.35,622.0,603.0,3.1623,1
2008-10-01,DLS,33396,101.41,98.76,826.0,824.0,2.8441,1
2008-10-12,TYMSC,33399,91.57,51.63,358.0,345.0,5.6301,1
2008-10-19,KWAJ,33401,13593.39,44.93,278396.0,86195.0,0.003,1
2008-10-22,SRILR,33405,0.0,0.0,0.0,0.0,4.1449,1
2008-10-25,AFWTR,33412,97.16,97.89,624.0,622.0,3.9248,1
2008-10-25,TAISC,66817,192.62,195.66,1187.0,1141.0,3.6527000000000003,2
2008-10-29,XICLF,33414,1450.51,1.75,36315.0,35822.0,13.9016,1
2008-11-05,JSC,66867,201.44,197.41,1606.0,1565.0,1.3047,2
2008-11-05,TYMSC,33436,1436.11,0.01,35793.0,35780.0,10.0237,1
2008-11-14,PLMSC,33439,89.15,67.15,277.0,188.0,9.324,1
2008-11-15,AFETR,66886,178.93,103.25999999999999,502.0,490.0,37.4952,2
2008-11-26,TYMSC,33443,90.68,51.64,357.0,259.0,11.696,1
2008-12-01,JSC,33446,97.48,97.81,650.0,626.0,3.175,1
2008-12-02,PLMSC,33447,97.17,64.94,1185.0,62.0,3.5604,1
2008-12-10,TYMSC,33453,1436.08,0.03,35799.0,35774.0,10.0237,1
2008-12-15,TAISC,33456,86.92,97.1,129.0,114.0,5.321,1
2008-12-20,FRGUI,66919,2872.2,1.27,71607.0,71541.0,18.9436,2
2008-12-23,XICLF,33463,1436.14,5.7,35805.0,35770.0,15.8489,1
2008-12-25,TYMSC,100401,2027.14,192.30999999999997,57508.0,57268.0,10.711300000000001,3
2009-01-18,AFETR,33490,1436.09,6.49,35831.0,35742.0,0.0,1
2009-01-23,TANSC,267964,780.4699999999998,786.0899999999999,5172.0,5098.0,6.315499999999999,8
2009-01-30,PLMSC,33504,94.95,82.44,528.0,504.0,4.1823,1
2009-02-02,SEMLS,33506,87.44,55.44,155.0,140.0,0.2505,1
2009-02-06,AFWTR,33591,101.94,99.16,861.0,840.0,5.123,1
2009-02-10,TYMSC,33593,91.53,51.64,357.0,342.0,8.635,1
2009-02-11,TYMSC,67191,2888.96,6.67,71960.0,71841.0,54.1028,2
2009-02-12,FRGUI,135002,3700.02,3.9299999999999997,118299.0,72443.0,82.8191,4
2009-02-26,TYMSC,34111,1436.13,0.02,35794.0,35780.0,17.6011,1
2009-02-28,TYMSC,34264,1442.65,9.04,35980.0,35850.0,3.2623,1
2009-03-07,AFETR,34380,0.0,0.0,0.0,0.0,0.0,1
2009-03-15,AFETR,34541,91.41,51.64,353.0,335.0,48.737,1
2009-03-17,PLMSC,34602,86.82,96.57,123.0,110.0,1.507,1
2009-03-24,AFETR,34661,717.99,55.12,20506.0,19860.0,1.9953,1
2009-03-26,TYMSC,34669,91.44,51.64,351.0,340.0,5.7533,1
2009-04-03,TYMSC,34710,1436.07,0.06,35809.0,35763.0,19.9526,1
2009-04-04,AFETR,34713,1436.11,0.01,35792.0,35781.0,5.0119,1
2009-04-14,XICLF,34779,1523.53,8.28,38882.0,36080.0,1.2589,1
2009-04-20,SEAL,34810,1436.0,0.1,35808.0,35762.0,14.9314,1
2009-04-20,SRILR,69615,180.97,82.39,605.0,586.0,2.095,2
2009-04-22,TAISC,34839,94.2,97.07,497.0,463.0,3.1068,1
2009-04-29,PLMSC,34871,89.12,67.13,282.0,180.0,10.733,1
2009-05-05,AFWTR,34903,102.37,98.93,877.0,865.0,0.0,1
2009-05-07,TYMSC,34905,91.38,51.64,348.0,337.0,6.852,1
2009-05-11,AFETR,34933,93.26,28.47,566.0,302.0,31.6228,1
2009-05-14,FRGUI,69875,0.0,0.0,0.0,0.0,0.0,2
2009-05-16,TYMSC,34941,1436.14,0.04,35793.0,35782.0,10.0,1
2009-05-19,WLPIS,175015,438.90999999999997,202.19,859.0,788.0,2.6460999999999997,5
2009-05-21,PLMSC,35008,641.33,63.85,36131.0,383.0,18.5251,1
2009-05-27,TYMSC,35010,91.35,51.64,349.0,333.0,8.014,1
2009-06-18,AFETR,70631,0.0,0.0,0.0,0.0,0.0,2
2009-06-21,TYMSC,35362,1436.09,0.04,35794.0,35779.0,31.6228,1
2009-06-27,AFETR,35491,1436.09,0.09,35838.0,35734.0,17.6453,1
2009-06-30,TYMSC,35493,1436.15,0.02,35790.0,35785.0,10.0,1
2009-07-01,FRGUI,35496,1436.09,3.07,35798.0,35775.0,17.2973,1
2009-07-06,PLMSC,106497,347.89,247.46999999999997,4521.0,4474.0,3.066,3
2009-07-14,AFETR,35578,98.15,8.99,682.0,659.0,0.6098,1
2009-07-15,AFETR,142710,353.34999999999997,206.46,781.0,754.0,43.254400000000004,4
2009-07-21,PLMSC,71271,207.22,165.92,1888.0,1829.0,1.939,2
2009-07-24,TYMSC,35641,91.38,51.65,350.0,335.0,15.7304,1
2009-07-29,TYMSC,214101,584.83,587.82,3961.0,3692.0,2.3339999999999996,6
2009-08-11,TYMSC,35696,1436.1,0.01,35793.0,35780.0,15.8489,1
2009-08-17,AFETR,35752,717.98,55.0,20333.0,20031.0,6.3,1
2009-08-21,FRGUI,71511,2872.17,0.060000000000000005,71610.0,71535.0,56.42829999999999,2
2009-08-29,AFETR,35811,91.15,51.64,352.0,310.0,28.0379,1
2009-08-31,XICLF,35812,1458.31,1.66,36304.0,36136.0,7.9433,1
2009-09-08,AFETR,35815,1436.1,0.1,35819.0,35753.0,0.0,1
2009-09-10,TANSC,35817,91.29,51.64,342.0,334.0,6.7032,1
2009-09-17,TYMSC,286949,2122.21,686.5099999999999,40453.0,40378.0,108.6161,8
2009-09-23,SRILR,215601,594.9,590.8199999999999,4369.0,4248.0,9.8261,6
2009-09-25,AFETR,71875,225.25,115.97,2708.0,2681.0,0.0,2
2009-09-30,TYMSC,35940,91.48,51.65,352.0,342.0,6.5138,1
2009-10-01,FRGUI,71885,2872.2299999999996,0.08,71592.0,71555.0,18.9592,2
2009-10-08,AFWTR,35946,100.16,98.49,766.0,766.0,7.0279,1
2009-10-15,TYMSC,35948,91.15,51.65,348.0,314.0,14.595,1
2009-10-18,AFWTR,35951,101.88,98.71,856.0,839.0,3.9811,1
2009-10-29,FRGUI,72065,2872.18,0.05,71593.0,71554.0,15.0227,2
2009-11-02,PLMSC,72073,199.11,196.66,1485.0,1463.0,3.3112000000000004,2
2009-11-10,TYMSC,36086,0.0,0.0,0.0,0.0,11.1757,1
2009-11-12,JSC,36088,98.61,97.94,700.0,685.0,2.28,1
2009-11-16,AFETR,36094,91.38,51.65,348.0,336.0,0.0,1
2009-11-20,PLMSC,36095,103.09,67.15,911.0,899.0,12.1791,1
2009-11-23,AFETR,36097,1436.1,0.02,35798.0,35776.0,25.9029,1
2009-11-24,TYMSC,36101,1436.06,0.07,35808.0,35764.0,12.5893,1
2009-11-28,TANSC,36104,0.0,0.0,0.0,0.0,0.0,1
2009-11-30,TYMSC,36106,1436.14,0.02,35798.0,35777.0,12.5893,1
2009-12-06,AFETR,36108,1448.04,0.11,36021.0,36020.0,10.0,1
2009-12-09,JSC,36110,97.62,98.21,663.0,627.0,3.3259,1
2009-12-14,AFWTR,36119,93.98,97.25,469.0,469.0,2.1209,1
2009-12-14,TYMSC,108336,2027.27,192.95999999999998,57431.0,57351.0,16.416,3
2009-12-15,TAISC,72243,219.74,200.43,2462.0,2420.0,3.3325,2
2009-12-18,FRGUI,36124,98.35,98.16,681.0,678.0,0.0,1
2009-12-20,TYMSC,36129,91.42,51.65,350.0,338.0,4.0742,1
2009-12-29,TYMSC,36131,1436.08,0.02,35790.0,35783.0,14.1132,1
2010-01-16,XICLF,36287,1436.05,1.92,35797.0,35775.0,79.4328,1
2010-01-28,TYMSC,36358,1436.11,0.09,35793.0,35780.0,39.8107,1
2010-02-03,TYMSC,36361,91.53,51.65,353.0,346.0,8.9011,1
2010-02-08,AFETR,36394,91.36,51.65,348.0,334.0,29.936,1
2010-02-11,AFETR,36395,1436.04,31.47,35793.0,35778.0,5.1714,1
2010-02-12,TYMSC,36397,1436.15,0.02,35796.0,35779.0,266.9529,1
2010-03-01,TYMSC,109203,2027.14,197.90999999999997,57517.0,57258.0,13.1357,3
2010-03-04,AFETR,36411,1436.23,0.06,35792.0,35786.0,6.3096,1
2010-03-05,JSC,109242,321.15,190.14000000000001,4172.0,2366.0,8.2705,3
2010-03-20,TYMSC,36499,1436.07,0.02,35798.0,35775.0,46.2338,1
2010-04-02,TYMSC,36505,91.64,51.64,360.0,350.0,5.1856,1
2010-04-05,AFETR,36507,91.21,51.64,346.0,322.0,63.0957,1
2010-04-08,TYMSC,36508,99.18,92.02,723.0,716.0,2.5642,1
2010-04-16,PLMSC,36511,89.0,67.15,270.0,180.0,12.5535,1
2010-04-22,AFETR,36514,0.0,0.0,0.0,0.0,0.0,1
2010-04-24,TYMSC,36516,1436.09,0.05,35797.0,35775.0,26.9753,1
2010-04-27,PLMSC,36519,105.0,82.96,1022.0,967.0,1.6976,1
2010-04-28,TYMSC,36521,91.74,51.65,373.0,347.0,10.0879,1
2010-05-14,AFETR,36572,91.49,51.65,359.0,336.0,0.0,1
2010-05-20,TANSC,219453,264.13,89.91,545.0,519.0,0.07600000000000001,6
2010-05-21,FRGUI,73163,2872.17,0.16,71602.0,71544.0,14.477599999999999,2
2010-05-28,AFETR,36585,717.99,54.86,20458.0,19907.0,5.9608,1
2010-06-02,PLMSC,36588,109.43,100.43,1213.0,1187.0,2.6607,1
2010-06-02,XICLF,36590,1436.08,1.78,35821.0,35751.0,52.4,1
2010-06-03,TYMSC,36592,1436.13,0.03,35792.0,35782.0,15.8489,1
2010-06-04,AFETR,36595,87.27,34.48,140.0,138.0,7.9433,1
2010-06-15,DLS,146624,402.88,393.29,3516.0,2822.0,7.7734,4
2010-06-15,JSC,36596,96.17,97.71,583.0,567.0,3.26,1
2010-06-15,TYMSC,36603,91.57,51.65,357.0,347.0,7.8235,1
2010-06-21,TYMSC,36605,94.79,97.45,510.0,507.0,2.487,1
2010-06-22,YAVNE,36608,94.9,141.8,629.0,400.0,0.0,1
2010-06-26,FRGUI,73489,2872.16,0.8799999999999999,71590.0,71556.0,26.9916,2
2010-06-30,TYMSC,36748,91.48,51.64,359.0,336.0,4.5688,1
2010-07-10,TYMSC,36792,1436.12,0.02,35796.0,35778.0,6.3096,1
2010-07-12,SRILR,183985,485.42,490.5,3133.0,3057.0,3.3320000000000003,5
2010-07-31,XICLF,36828,1436.07,54.19,35902.0,35670.0,31.6228,1
2010-08-04,FRGUI,73661,2872.17,0.08,71617.0,71528.0,125.731,2
2010-08-09,TAISC,36834,97.22,97.98,627.0,624.0,4.795,1
2010-08-14,AFETR,36868,1436.09,4.3,35803.0,35770.0,7.9433,1
2010-08-24,JSC,36985,94.34,97.69,506.0,467.0,3.011,1
2010-09-02,TYMSC,111414,2027.19,191.98,57605.0,57173.0,14.402999999999999,3
2010-09-04,XICLF,37150,1444.28,0.21,35965.0,35929.0,63.0957,1
2010-09-08,PLMSC,111459,347.71000000000004,247.38,4507.0,4470.0,4.019,3
2010-09-10,TYMSC,37156,91.57,51.64,355.0,349.0,8.5887,1
2010-09-11,TANSC,37158,1435.95,42.23,38943.0,32624.0,8.4139,1
2010-09-21,AFWTR,37162,107.35,123.0,1107.0,1101.0,0.0,1
2010-09-22,JSC,111498,291.96000000000004,293.87,1950.0,1832.0,3.6334999999999997,3
2010-09-26,AFWTR,37168,97.18,97.83,625.0,622.0,3.8408,1
2010-09-30,PLMSC,37170,713.42,64.04,39952.0,187.0,3.1623,1
2010-10-01,XICLF,37174,0.0,0.0,0.0,0.0,0.0,1
2010-10-06,TAISC,74359,192.76,195.51,1201.0,1140.0,3.6100000000000003,2
2010-10-07,TYMSC,37183,91.55,51.65,355.0,347.0,3.9811,1
2010-10-14,TYMSC,37185,1436.09,0.01,35789.0,35784.0,12.6191,1
2010-10-19,TYMSC,223143,684.48,312.0,8484.0,8478.0,28.5049,6
2010-10-27,TYMSC,37196,91.62,51.65,355.0,352.0,6.3096,1
2010-10-28,FRGUI,74413,2005.19,2.23,68289.0,36024.0,24.973,2
2010-10-31,XICLF,37210,1436.1,1.0,35801.0,35772.0,19.9526,1
2010-11-02,PLMSC,37212,717.95,63.49,37534.0,2829.0,27.9649,1
2010-11-04,TAISC,37214,101.82,99.09,860.0,830.0,6.2136,1
2010-11-06,AFWTR,37216,97.16,97.89,624.0,621.0,4.403,1
2010-11-14,TYMSC,37218,1436.08,2.35,35801.0,35772.0,0.003,1
2010-11-20,KODAK,372549,680.92,503.7900000000001,4485.0,4311.0,0.0,10
2010-11-21,AFETR,37232,1436.07,5.25,35974.0,35598.0,0.0,1
2010-11-24,XICLF,37234,1436.14,2.41,35801.0,35774.0,39.8107,1
2010-11-26,FRGUI,74475,2882.3199999999997,1.7,71841.0,71701.0,126.2622,2
2010-12-08,AFETR,335232,795.8,310.77,1824.0,1709.0,0.36819999999999997,9
2010-12-15,TYMSC,37254,91.4,51.65,346.0,341.0,49.7973,1
2010-12-17,XICLF,37256,1435.99,50.38,35860.0,35709.0,21.5765,1
2010-12-26,TYMSC,37258,1436.08,0.06,35801.0,35772.0,15.8489,1
2010-12-29,FRGUI,74529,2872.2,0.05,71590.0,71556.0,27.032,2
2011-01-20,AFWTR,37348,97.18,97.89,991.0,257.0,0.0,1
2011-01-20,TYMSC,37344,1434.33,6.13,35786.0,35718.0,47.6126,1
2011-01-22,TANSC,37351,91.48,51.65,348.0,346.0,17.2216,1
2011-01-28,TYMSC,37359,90.67,51.65,345.0,270.0,6.934,1
2011-02-01,PLMSC,37362,87.07,99.36,137.0,121.0,3.5689,1
2011-02-06,AFWTR,37364,109.79,90.17,1231.0,1204.0,0.0,1
2011-02-16,FRGUI,37368,91.99,51.64,385.0,359.0,25.07,1
2011-02-24,AFETR,37371,91.26,51.64,355.0,318.0,13.9659,1
2011-02-26,PLMSC,37372,675.86,65.95,19175.0,19091.0,7.9433,1
2011-03-05,AFETR,37375,0.0,0.0,0.0,0.0,0.0,1
2011-03-11,AFETR,37377,1436.05,4.68,35807.0,35764.0,0.0,1
2011-04-04,TYMSC,37382,92.24,51.64,392.0,377.0,6.585,1
2011-04-09,XICLF,37384,1435.97,60.16,35866.0,35702.0,31.6228,1
2011-04-15,AFWTR,37386,107.4,63.44,1266.0,946.0,0.0,1
2011-04-20,SRILR,112164,303.48,295.36,2463.0,2419.0,6.7482,3
2011-04-22,FRGUI,74785,2872.3,0.03,71585.0,71567.0,56.7417,2
2011-04-27,TYMSC,37396,92.35,51.64,404.0,375.0,7.9433,1
2011-05-04,PLMSC,37398,718.06,62.82,39573.0,796.0,26.1127,1
2011-05-07,AFETR,37481,1436.09,1.85,35794.0,35779.0,19.9526,1
2011-05-16,AFETR,37577,91.36,51.65,345.0,337.0,25.1189,1
2011-05-20,FRGUI,75211,2872.17,0.03,71608.0,71537.0,11.933,2
2011-05-20,TYMSC,37602,1436.11,0.04,35800.0,35774.0,12.5893,1
2011-06-07,TYMSC,37633,92.43,51.65,417.0,370.0,5.282,1
2011-06-10,AFWTR,37673,97.74,98.01,652.0,649.0,8.922,1
2011-06-15,SEMLS,37675,87.51,55.66,153.0,149.0,0.1305,1
2011-06-20,XICLF,37677,1436.06,0.06,35792.0,35779.0,50.1187,1
2011-06-21,TYMSC,37679,91.8,51.64,383.0,343.0,7.3559,1
2011-06-27,PLMSC,37726,88.93,81.36,242.0,201.0,12.001,1
2011-06-30,WLPIS,37728,87.65,39.97,162.0,154.0,3.0678,1
2011-07-06,JSC,37730,98.57,97.82,695.0,685.0,2.4,1
2011-07-08,AFETR,75488,180.0,103.28999999999999,559.0,538.0,53.5684,2
2011-07-11,XICLF,37737,1436.08,2.09,36126.0,35446.0,31.5254,1
2011-07-13,TYMSC,226449,684.48,311.93,8484.0,8478.0,29.6635,6
2011-07-15,SRILR,37746,1436.08,1.14,35825.0,35748.0,1.9953,1
2011-07-15,TYMSC,75497,2872.2200000000003,0.09,71592.0,71555.0,27.032,2
2011-07-16,AFETR,37753,717.97,56.56,20484.0,19880.0,12.5893,1
2011-07-18,TYMSC,37755,14043.29,52.05,345875.0,26997.0,4.333,1
2011-07-26,XICLF,37763,1436.34,54.48,36173.0,35410.0,16.2984,1
2011-07-29,JSC,37765,98.51,98.46,696.0,679.0,2.3311,1
2011-08-05,AFETR,37773,0.0,0.0,0.0,0.0,0.0,1
2011-08-06,FRGUI,75551,2872.17,0.11,71595.0,71550.0,31.5319,2
2011-08-11,XICLF,37779,1436.01,0.01,35800.0,35769.0,14.6852,1
2011-08-15,TAISC,37781,104.44,99.32,970.0,967.0,4.629,1
2011-08-17,DLS,302332,792.19,785.08,6135.0,5250.0,8.0624,8
2011-08-17,TYMSC,37798,363.33,51.12,20316.0,661.0,10.1217,1
2011-09-10,AFETR,75603,0.0,0.0,0.0,0.0,0.0005,2
2011-09-17,XICLF,37804,1436.13,0.06,35794.0,35781.0,25.1189,1
2011-09-20,TYMSC,37806,1437.73,1.6,35824.0,35813.0,23.1149,1
2011-09-21,FRGUI,75619,2872.2,0.09,71588.0,71559.0,20.494799999999998,2
2011-09-23,TANSC,37813,0.0,0.0,0.0,0.0,0.0,1
2011-09-24,SEAL,37816,1436.08,0.07,35793.0,35780.0,15.8489,1
2011-09-27,KODAK,37818,238.89,62.99,12329.0,422.0,6.3594,1
2011-09-29,JSC,37820,87.46,42.74,152.0,145.0,21.118,1
2011-09-29,TYMSC,37826,1436.12,0.04,35798.0,35777.0,219.4788,1
2011-10-02,PLMSC,37829,675.73,64.64,19157.0,19103.0,3.9811,1
2011-10-05,TYMSC,37834,1436.07,0.01,35794.0,35778.0,37.7529,1
2011-10-07,XICLF,37836,1436.11,0.07,35808.0,35766.0,7.6593,1
2011-10-12,SRILR,151358,408.21,79.87,3464.0,3383.0,5.5192,4
2011-10-19,TYMSC,37843,1436.11,0.02,35798.0,35776.0,3.9811,1
2011-10-21,FRGUI,75693,1689.4,113.92,46472.0,46416.0,32.730199999999996,2
2011-10-28,AFWTR,227114,578.43,607.27,4061.0,2972.0,6.216199999999999,6
2011-10-30,TYMSC,75908,182.28,103.24000000000001,675.0,642.0,7.9928,2
2011-10-31,JSC,75742,178.45999999999998,85.58,474.0,471.0,19.9243,2
2011-11-04,TYMSC,113604,2027.19,193.88,57559.0,57221.0,18.1852,3
2011-11-08,TYMSC,37872,86.85,51.41,125.0,112.0,14.7898,1
2011-11-09,TAISC,75749,181.86,194.62,652.0,625.0,6.0039,2
2011-11-14,TYMSC,37877,92.46,51.64,402.0,389.0,10.7,1
2011-11-20,JSC,75861,201.42,197.38,1612.0,1557.0,1.7722,2
2011-11-25,TYMSC,37933,1436.12,0.02,35795.0,35779.0,45.0715,1
2011-11-26,AFETR,37936,0.0,0.0,0.0,0.0,0.0,1
2011-11-28,PLMSC,37938,676.01,65.99,19175.0,19099.0,4.0968,1
2011-11-29,TAISC,37941,94.73,97.62,508.0,504.0,3.5715,1
2011-12-01,XICLF,37948,1436.06,50.49,36110.0,35462.0,12.5893,1
2011-12-11,TYMSC,75901,2870.72,9.850000000000001,71585.0,71505.0,25.1219,2
2011-12-12,TANSC,37954,0.0,0.0,0.0,0.0,0.0,1
2011-12-17,FRGUI,228057,589.49,588.77,4059.0,4047.0,9.6261,6
2011-12-19,XICLF,38014,1436.04,0.03,35799.0,35772.0,18.4944,1
2011-12-21,TYMSC,38036,92.55,51.64,405.0,394.0,11.8991,1
2011-12-22,TAISC,38038,100.32,98.6,779.0,769.0,4.5644,1
2011-12-28,TYMSC,228255,684.48,312.01,8484.0,8479.0,27.5854,6
2012-01-09,TAISC,76093,181.96,194.75,653.0,633.0,5.582000000000001,2
2012-01-13,XICLF,38049,1436.05,3.56,35804.0,35767.0,22.4645,1
2012-01-20,AFETR,38070,1436.1,0.01,35789.0,35784.0,15.8583,1
2012-01-25,TYMSC,38073,92.32,51.64,421.0,355.0,5.4617,1
2012-02-03,SEMLS,38075,87.63,56.0,165.0,149.0,0.3058,1
2012-02-13,FRGUI,342729,821.01,624.7,3192.0,2723.0,0.5004,9
2012-02-14,TYMSC,38087,1436.09,0.02,35796.0,35777.0,63.3469,1
2012-02-24,AFETR,38093,1436.12,2.83,36033.0,35541.0,39.8107,1
2012-02-24,XICLF,38091,1436.02,1.36,35844.0,35726.0,10.1705,1
2012-03-23,FRGUI,38096,92.73,51.65,414.0,403.0,27.0132,1
2012-03-25,TYMSC,38098,1436.1,0.02,35798.0,35775.0,0.003,1
2012-03-30,TYMSC,38101,1434.32,5.25,35770.0,35734.0,12.5893,1
2012-03-31,XICLF,38107,1436.1,0.02,35793.0,35780.0,0.003,1
2012-04-03,AFWTR,38109,107.35,123.0,1106.0,1102.0,0.0,1
2012-04-20,TYMSC,38222,91.88,51.64,375.0,358.0,9.8102,1
2012-04-23,TYMSC,38245,1436.1,0.01,35796.0,35778.0,10.0,1
2012-04-26,SRILR,38248,95.28,97.56,535.0,530.0,2.6249,1
2012-04-29,XICLF,76501,1546.44,113.36,43158.0,42953.0,15.0866,2
2012-05-04,AFETR,38254,1436.08,3.15,35802.0,35771.0,11.32,1
2012-05-06,JSC,38256,94.46,97.48,503.0,482.0,2.924,1
2012-05-10,TAISC,76515,182.46,194.84,675.0,661.0,5.588,2
2012-05-15,FRGUI,76663,2872.24,0.03,71596.0,71552.0,66.2927,2
2012-05-15,TYMSC,38291,92.87,51.64,427.0,404.0,7.9192,1
2012-05-17,PLMSC,38335,89.16,81.34,269.0,197.0,12.9959,1
2012-05-17,TANSC,153354,392.79,392.82,2711.0,2669.0,12.0129,4
2012-05-17,TYMSC,38342,1436.14,0.02,35799.0,35776.0,14.093,1
2012-05-22,AFETR,38348,92.54,51.64,406.0,392.0,13.0082,1
2012-05-26,XICLF,38352,1436.13,0.05,35802.0,35773.0,19.9526,1
2012-05-29,TAISC,38354,109.23,100.67,1211.0,1172.0,3.0634,1
2012-06-01,SEAL,38356,1436.1,0.02,35800.0,35774.0,15.8188,1
2012-06-13,AFETR,38358,96.71,6.03,609.0,593.0,1.2619,1
2012-06-16,JSC,77011,178.72000000000003,85.56,496.0,473.0,4.7917,2
2012-06-20,AFETR,38466,1436.11,3.75,35806.0,35768.0,0.0,1
2012-06-29,AFETR,38528,1436.11,3.53,35953.0,35620.0,0.0,1
2012-07-05,FRGUI,77103,2872.16,1.43,71585.0,71560.0,16.9839,2
2012-07-09,TYMSC,38652,1436.08,0.06,35795.0,35777.0,37.7081,1
2012-07-15,TYMSC,38671,92.82,51.65,423.0,402.0,6.8178,1
2012-07-21,TANSC,38706,92.76,51.65,421.0,399.0,7.6337,1
2012-07-22,TYMSC,193545,483.77,490.36999999999995,3029.0,2991.0,5.7828,5
2012-07-25,XICLF,38730,1436.11,1.78,35816.0,35758.0,63.0957,1
2012-07-28,PLMSC,154938,463.25,329.92,6025.0,5912.0,4.9475,4
2012-08-01,TYMSC,38738,92.68,51.63,412.0,399.0,0.0,1
2012-08-02,FRGUI,77481,2872.1899999999996,0.06,71588.0,71558.0,6.242699999999999,2
2012-08-06,TYMSC,77489,234.15999999999997,99.74000000000001,5656.0,508.0,16.633499999999998,2
2012-08-19,SEAL,38749,1436.1,0.01,35796.0,35778.0,52.4,1
2012-08-30,AFETR,77505,985.5799999999999,20.189999999999998,56684.0,470.0,13.2796,2
2012-09-09,SRILR,77511,196.23000000000002,196.56,1347.0,1328.0,3.882,2
2012-09-13,AFWTR,465162,1167.75,774.7999999999998,8987.0,6114.0,0.0,12
